id,building,condition,ownership,floor,area,energy_type,elevator,parking,barrierless,price,equipped,closest_transport_distance,closest_shop_distance,metro_distance,train_distance,restaurant_distance,distance_to_centre,balcony,cellar
2613844316,Smíšená,Ve výstavbě,Osobní,5,66,B,,1,,12021000,,96.0,156.0,3247.0,875,447,9.72028607487746,True,
55404108,Panelová,Novostavba,Osobní,4,70,G,True,,,10462000,False,120.0,234.0,233.0,1607,142,7.739796987123511,True,
2699531340,Panelová,Velmi dobrý,Osobní,4,61,G,True,,True,6517000,False,151.0,143.0,1463.0,1610,358,6.950064473776329,,True
3681388364,Panelová,Po rekonstrukci,Osobní,5,55,G,,,,6666000,False,101.0,184.0,867.0,1378,357,6.174598963669269,,
1972971084,Cihlová,Novostavba,Osobní,3,84,B,True,,,16313000,Částečně,280.0,491.0,1118.0,1923,748,3.3579693370624195,True,True
2247432012,Cihlová,Velmi dobrý,Osobní,1,99,G,,,,19728000,Částečně,281.0,605.0,2353.0,2201,1751,3.2888535592347306,,
3624666700,Cihlová,Ve výstavbě,Osobní,2,65,G,True,True,,8074000,,311.0,671.0,,674,724,17.889022051798086,True,
3996395612,Smíšená,Ve výstavbě,Osobní,6,68,B,,1,,9808000,,404.0,339.0,988.0,1274,832,8.344567763442477,True,True
3907446604,Cihlová,Po rekonstrukci,Osobní,1,84,,True,,True,8842000,,147.0,253.0,216.0,499,137,6.263015495354876,,True
1897604940,Cihlová,Dobrý,Osobní,2,68,,True,,True,9932000,,160.0,49.0,368.0,1856,7,3.6275520454003045,,
3905494364,Cihlová,Velmi dobrý,Osobní,3,112,G,,,,27279000,,149.0,408.0,389.0,1274,24,1.1018852195781221,,
3094287948,Cihlová,Novostavba,Osobní,2,95,G,True,,,11156000,False,79.0,349.0,710.0,2968,242,5.989214243843914,,
3773732684,Cihlová,Novostavba,Osobní,2,68,G,True,,,8843000,Částečně,84.0,417.0,1240.0,1965,896,9.814022804701121,True,True
2005296972,Cihlová,Po rekonstrukci,Osobní,1,89,G,True,,True,8870000,Částečně,196.0,200.0,1262.0,273,280,4.262691155252791,,True
1620370508,Cihlová,Velmi dobrý,Osobní,4,76,,True,,,10190000,,65.0,272.0,898.0,1318,205,4.384048309399928,,
2327234124,Cihlová,Velmi dobrý,Osobní,4,63,,True,True,,9387000,,178.0,208.0,1247.0,214,236,4.2092962239866525,,True
2282190668,Cihlová,Velmi dobrý,Osobní,2,84,B,True,,True,13469000,,79.0,333.0,1329.0,2466,351,3.6318915187564267,True,
1086069084,Smíšená,Ve výstavbě,Osobní,4,78,B,,1,,13129000,,96.0,156.0,3247.0,875,447,9.72028607487746,True,True
2389935180,Cihlová,Dobrý,Družstevní,1,92,G,True,,,8557000,Částečně,68.0,349.0,583.0,2519,112,4.14203654682334,,True
2499422028,Smíšená,Novostavba,Osobní,6,85,B,True,,,18612000,True,74.0,89.0,348.0,2532,84,4.367127366274063,,True
2094156,Cihlová,Velmi dobrý,Osobní,2,42,E,,,,7074000,,111.0,285.0,879.0,1447,82,3.0559755800826465,,True
405005900,Cihlová,Po rekonstrukci,Osobní,2,127,F,,1,,12176000,False,99.0,561.0,1626.0,681,795,7.308137764774517,,True
1009841996,Cihlová,Velmi dobrý,Osobní,3,129,D,False,True,,6790000,,86.0,468.0,3389.0,159,196,10.058563549994481,,
4049728588,Panelová,Dobrý,Osobní,5,57,C,True,,False,6118000,Částečně,247.0,274.0,534.0,2251,217,5.131731514497516,,True
2642785356,Panelová,Dobrý,Osobní,3,63,C,True,,,9251000,Částečně,255.0,260.0,792.0,1479,159,5.887007129024689,True,True
1640638028,Cihlová,Dobrý,Osobní,2,95,G,False,,False,16319000,,146.0,236.0,205.0,1267,52,1.4176446663857387,,True
371385420,Panelová,Po rekonstrukci,Osobní,2,58,,True,,,6653000,,144.0,47.0,240.0,3770,262,11.12668085779958,,True
3363788620,Cihlová,Velmi dobrý,Osobní,1,77,G,False,,,7741000,,104.0,976.0,2068.0,2167,464,2.3556158287702273,,
4226180684,Cihlová,Po rekonstrukci,Osobní,p,43,D,True,,False,3877000,Částečně,136.0,826.0,1752.0,1135,455,4.930586724722145,,
3686598220,Panelová,Dobrý,Osobní,6,54,G,True,True,False,6380000,False,351.0,173.0,595.0,3690,537,12.252371292195456,,
88700492,Cihlová,Novostavba,Osobní,2,85,G,True,,False,10068000,False,273.0,110.0,742.0,1852,322,10.128931715861919,True,True
2502014540,Skeletová,Ve výstavbě,Osobní,1,59,B,True,1,False,9963000,False,424.0,521.0,2553.0,2616,412,8.591831585653798,True,True
713520972,Skeletová,Novostavba,Družstevní,4,92,B,True,,,9684000,False,260.0,91.0,1107.0,1021,169,7.038680042344316,True,
413250636,Panelová,Velmi dobrý,Osobní,6,58,D,True,,,5972000,True,132.0,17.0,658.0,3857,203,5.787998033944697,,
2747655756,Cihlová,Ve výstavbě,Osobní,5,70,B,True,,True,11721000,False,165.0,873.0,346.0,1190,1179,4.609492075940057,True,
1838176076,Cihlová,Velmi dobrý,Osobní,6,80,D,,,,11632000,False,76.0,118.0,426.0,1291,60,2.306808780908035,,
2047694668,Panelová,Novostavba,Osobní,2,80,G,,,,12925000,,197.0,239.0,335.0,611,515,4.5521205765223005,,
995645260,Cihlová,Po rekonstrukci,Osobní,5,85,,True,,False,10612000,,76.0,658.0,2534.0,2676,100,2.720114245792772,,True
3125835596,Cihlová,Po rekonstrukci,Osobní,2,39,C,True,,,8159000,,181.0,429.0,1092.0,755,382,3.935489891487927,,
1128723532,Panelová,Dobrý,Osobní,3,58,C,True,,,7059000,Částečně,74.0,205.0,2922.0,1591,513,11.75421903243679,,True
85759564,Cihlová,Projekt,Osobní,2,73,B,True,,True,11833000,,173.0,670.0,2536.0,2071,1129,3.8544531128594617,True,True
134252364,Smíšená,Velmi dobrý,Osobní,4,63,C,True,,,9183000,Částečně,98.0,448.0,381.0,625,71,3.161949429863807,,True
3271227740,Smíšená,Novostavba,Osobní,1,66,B,True,,,7481000,True,176.0,641.0,734.0,3433,629,5.107656806408084,True,
463677260,Cihlová,Velmi dobrý,Osobní,4,59,D,True,,,8843000,Částečně,57.0,352.0,904.0,1861,392,2.907685860876833,,True
2829375308,Cihlová,Po rekonstrukci,Osobní,4,85,,,,,7483000,,102.0,721.0,2627.0,196,292,6.220855458672918,,True
3905001292,Cihlová,Velmi dobrý,Osobní,4,69,D,False,,False,7481000,True,95.0,149.0,886.0,2229,18,10.432393323783051,True,True
4066940492,Smíšená,V rekonstrukci,Osobní,5,78,B,True,,,12382000,,44.0,121.0,1472.0,2039,104,3.077403337135036,True,True
696064092,Smíšená,Ve výstavbě,Osobní,3,66,B,,1,,10602000,,96.0,156.0,3247.0,875,447,11.846982108319073,True,True
2008770380,Cihlová,Velmi dobrý,Osobní,5,87,,,,,15646000,,154.0,427.0,760.0,1282,266,3.510373888955272,,True
3281057612,Panelová,Velmi dobrý,Osobní,7,70,G,True,,False,6789000,False,173.0,364.0,1735.0,3355,270,6.183046495776956,True,True
313306460,Skeletová,Novostavba,Osobní,3,108,B,True,16,True,16855000,,130.0,315.0,808.0,1290,14,3.212998612874902,True,True
4132677196,Smíšená,Velmi dobrý,Osobní,5,76,G,True,,,12231000,Částečně,180.0,168.0,261.0,415,209,6.725833220150612,,True
312313676,Smíšená,Novostavba,Osobní,3,104,B,True,1,True,14952000,False,95.0,487.0,573.0,1093,492,6.49779067295287,,True
939333452,Cihlová,Velmi dobrý,Osobní,3,88,D,False,,,12721000,,173.0,439.0,2917.0,1234,1242,5.636792487592682,True,
4055799628,Cihlová,Velmi dobrý,Osobní,2,68,G,True,,False,6653000,,154.0,260.0,205.0,1855,193,4.81684987816669,,
116712524,Cihlová,Po rekonstrukci,Osobní,5,77,G,True,,,8979000,True,264.0,436.0,414.0,2069,198,4.73603822891315,,True
3807824220,Smíšená,Velmi dobrý,Osobní,3,96,G,False,,,11551000,,102.0,112.0,756.0,1228,57,3.3140420721080712,,
35378252,Cihlová,Velmi dobrý,Osobní,2,122,,True,,,17685000,True,8.0,395.0,204.0,1542,0,3.4717711182938267,True,
855356492,Smíšená,Projekt,Osobní,8,97,B,True,True,,12636000,,164.0,95.0,207.0,2177,186,8.459923197442995,True,True
3146287196,Cihlová,Novostavba,Osobní,1,160,C,True,True,True,11488000,False,129.0,351.0,3515.0,931,576,11.767137522350998,,True
2614420556,Cihlová,Novostavba,Osobní,3,63,,True,True,True,11564000,,52.0,337.0,1613.0,2326,581,3.6735755519404134,,True
872953676,Panelová,Velmi dobrý,Osobní,1,70,C,,,,6801000,,174.0,431.0,516.0,511,398,7.660123896706384,,
528291932,Smíšená,Ve výstavbě,Osobní,3,74,B,,1,,11994000,,96.0,156.0,3247.0,875,447,11.846982108319073,True,True
2462222156,Panelová,Velmi dobrý,Družstevní,4,58,D,False,,,5020000,,109.0,241.0,4810.0,2346,276,12.82976617956286,,True
1180034892,Panelová,Před rekonstrukcí,Družstevní,2,68,C,True,,,5414000,,62.0,304.0,1759.0,2827,295,3.988470093765743,,True
2535171916,Panelová,Dobrý,Osobní,6,62,E,True,,,5428000,False,146.0,290.0,,1654,385,15.583809877701666,,True
3287189068,Smíšená,Ve výstavbě,Osobní,7,59,B,,True,,10326000,,73.0,120.0,3151.0,1051,322,11.606214487628812,True,True
4076500812,Skeletová,Novostavba,Osobní,1,144,C,True,,True,15632000,True,202.0,360.0,1122.0,2603,255,4.073601001411734,True,True
1352030300,Cihlová,Novostavba,Osobní,2,68,G,True,,,9386000,,33.0,92.0,1174.0,1315,22,7.612613704915579,,
4215768140,Smíšená,Novostavba,Osobní,2,78,,True,1,,10870000,,267.0,399.0,671.0,4338,305,11.324182858899349,True,
1245398604,Cihlová,Novostavba,Osobní,1,80,B,True,1,,10870000,,87.0,116.0,1783.0,1124,193,8.541745971922424,True,True
3699287884,Cihlová,Velmi dobrý,Osobní,2,82,B,True,,True,14136000,Částečně,77.0,348.0,1344.0,2481,366,3.6357232661293875,True,
925914956,Cihlová,Velmi dobrý,Osobní,4,73,D,True,,,7877000,Částečně,205.0,392.0,723.0,1920,448,4.767105210945957,,True
3915613260,Cihlová,Velmi dobrý,Osobní,2,82,C,False,True,,9519000,Částečně,268.0,388.0,4286.0,1466,649,11.001701326367447,True,True
1958094668,Cihlová,Dobrý,Osobní,6,92,D,True,,,14557000,Částečně,150.0,260.0,588.0,642,245,0.9707599924950245,,True
19580748,Cihlová,Velmi dobrý,Osobní,1,88,,True,,,15646000,True,83.0,234.0,129.0,1923,203,2.326216321485379,,True
395249756,Cihlová,Velmi dobrý,Osobní,2,77,D,True,,,7074000,,160.0,163.0,1791.0,2550,231,7.571418496716291,True,True
2500221276,Cihlová,Dobrý,Osobní,1,65,D,True,,,7755000,False,79.0,676.0,1603.0,775,188,4.321180763325599,,
509159244,Smíšená,Velmi dobrý,Osobní,1,108,G,,1,,6299000,Částečně,88.0,314.0,,2489,332,13.560866802739303,,
2264523852,Cihlová,Novostavba,Osobní,3,74,B,True,,True,12153000,Částečně,33.0,583.0,1338.0,1972,52,4.122718460392063,True,
2702862684,Skeletová,Velmi dobrý,Osobní,4,97,,True,,True,9809000,Částečně,209.0,268.0,341.0,1997,89,7.4388095895829585,True,
273561692,Skeletová,Ve výstavbě,Osobní,1,63,B,True,1,False,10933000,False,107.0,501.0,694.0,2559,370,4.277862076439187,,True
2349196364,Cihlová,Novostavba,Družstevní,3,91,B,True,,,4270000,,280.0,149.0,784.0,468,298,6.5771552126351365,True,
302525788,Smíšená,Novostavba,Osobní,3,80,B,,True,,8434000,False,317.0,329.0,430.0,1832,419,7.549238880321423,,True
2871745372,Smíšená,Ve výstavbě,Osobní,9,66,B,,1,,10023000,,404.0,339.0,988.0,1274,832,8.36968456104706,True,True
2101278540,Cihlová,Po rekonstrukci,Osobní,4,74,G,False,,,7469000,False,90.0,216.0,1784.0,2745,229,8.275553975120442,True,True
276813644,Smíšená,Ve výstavbě,Osobní,3,85,B,True,True,True,17517000,False,65.0,100.0,759.0,614,757,3.919196808101165,,True
1009056092,Cihlová,Ve výstavbě,Osobní,3,87,B,True,True,,12231000,False,32.0,214.0,2932.0,875,110,9.613155343922722,,True
2120475724,Cihlová,Velmi dobrý,Osobní,5,89,E,False,,False,10476000,False,78.0,140.0,493.0,921,189,1.3464712563539285,True,True
2821555788,Smíšená,Ve výstavbě,Osobní,9,68,B,,True,,11025000,,73.0,120.0,3151.0,1051,322,11.606214487628812,True,True
3142420044,Smíšená,Ve výstavbě,Osobní,8,68,B,,True,,10551000,,73.0,120.0,3151.0,1051,322,11.606214487628812,True,True
3307665228,Panelová,Velmi dobrý,Osobní,1,78,G,True,,,9836000,True,234.0,385.0,4134.0,922,722,10.90464297789683,,
687650380,Cihlová,Velmi dobrý,Osobní,4,81,,,True,,10190000,,225.0,350.0,2205.0,1763,1684,10.542580827368855,,True
1027273804,Skeletová,Novostavba,Družstevní,2,76,G,True,1,,10582000,,176.0,84.0,541.0,2912,568,6.873108882920169,True,
718402636,Cihlová,Před rekonstrukcí,Družstevní,5,68,E,True,,,6530000,Částečně,132.0,253.0,744.0,1364,90,5.247400613271123,,
46863948,Panelová,Velmi dobrý,Osobní,9,57,C,True,,,7795000,Částečně,222.0,203.0,342.0,1836,243,6.626750023706952,True,True
3657979724,Panelová,Velmi dobrý,Osobní,7,62,C,True,,True,7006000,,126.0,101.0,3177.0,839,241,7.606849730269275,,True
999209052,Cihlová,Dobrý,Osobní,1,85,C,True,,,8503000,,85.0,252.0,798.0,2271,277,6.243284658052089,True,True
2474800972,Cihlová,Velmi dobrý,Osobní,2,84,C,True,,False,9325000,True,157.0,0.0,281.0,1878,0,6.970304718427036,True,
43116364,Smíšená,Projekt,Osobní,4,59,B,,,,10679000,,182.0,24.0,230.0,2383,19,9.14908314720701,True,
4014336860,Cihlová,Novostavba,Osobní,2,74,B,True,True,,12283000,,76.0,621.0,465.0,1188,914,4.2839993862495,True,True
2330256460,Cihlová,V rekonstrukci,Osobní,2,59,G,,,,6800000,,70.0,97.0,1347.0,2304,260,4.827472008675582,,True
99202124,Panelová,Dobrý,Osobní,5,44,G,True,True,True,5292000,True,273.0,17.0,958.0,4393,256,9.930323798252198,,True
1303566156,Skeletová,Velmi dobrý,Osobní,2,84,C,True,True,True,9850000,Částečně,257.0,312.0,2180.0,2180,290,9.113066541897593,True,True
2119996492,Cihlová,Novostavba,Osobní,2,65,,,,,7197000,,347.0,115.0,4538.0,1081,101,9.998885828841892,True,
2782308172,Panelová,Velmi dobrý,Osobní,2,61,,True,,True,6122000,Částečně,157.0,63.0,2308.0,2148,81,8.503838875255973,,True
4293777228,Skeletová,Ve výstavbě,Družstevní,5,68,B,True,,,9799000,,172.0,334.0,3994.0,1679,316,8.329671765220269,True,
4174312524,Smíšená,Novostavba,Osobní,1,81,B,True,True,True,10272000,True,123.0,152.0,5952.0,1081,280,10.140360437658732,True,True
3807106124,Cihlová,Dobrý,Družstevní,4,84,G,False,,,8013000,,110.0,186.0,898.0,1362,277,5.492991954029896,,True
1171199820,Cihlová,Velmi dobrý,Osobní,7,91,B,True,True,True,12653000,Částečně,107.0,77.0,162.0,3519,794,3.849917506515051,True,True
792364108,Skeletová,Ve výstavbě,Osobní,2,59,B,True,1,False,7537000,False,132.0,313.0,3023.0,308,433,10.707556952757791,,True
2880279628,Cihlová,Novostavba,Družstevní,5,88,B,True,,,4340000,,273.0,154.0,839.0,523,353,6.625609433631438,True,
2239227724,Smíšená,Novostavba,Osobní,2,91,C,False,,,10190000,Částečně,288.0,305.0,,2248,528,15.05485396375282,True,True
798266444,Panelová,Dobrý,Osobní,1,72,,True,True,,7741000,Částečně,124.0,112.0,949.0,2613,645,12.074135169633594,,True
1858307148,Skeletová,Po rekonstrukci,Osobní,1,47,,,,True,5374000,,90.0,410.0,2085.0,949,359,8.351783511480665,,
2810832716,Panelová,Velmi dobrý,Osobní,3,57,D,True,,,6258000,Částečně,112.0,219.0,2975.0,1043,107,9.57126992825613,,
419370572,Skeletová,Novostavba,Osobní,3,96,G,False,True,,10748000,Částečně,159.0,178.0,3498.0,5775,372,13.390280664409056,,
3998422860,Cihlová,Dobrý,Osobní,3,54,G,False,True,,8979000,False,197.0,775.0,2034.0,2263,480,2.897586357777638,,True
2237646940,Smíšená,Velmi dobrý,Osobní,6,66,G,True,,,8161000,True,203.0,204.0,292.0,1835,280,4.039960849372033,,
1123702348,Cihlová,Velmi dobrý,Družstevní,1,73,D,,,,8299000,Částečně,93.0,139.0,193.0,864,171,1.8953975190434411,,
1433814860,Panelová,Velmi dobrý,Osobní,4,62,C,True,,,6244000,Částečně,266.0,265.0,337.0,672,258,6.338702447956651,,True
1255299420,Cihlová,Ve výstavbě,Osobní,3,84,B,,,,11360000,False,35.0,103.0,2318.0,1858,703,6.116232990516422,,
4128691788,Cihlová,Ve výstavbě,Osobní,7,76,B,True,,False,11652000,,38.0,400.0,3100.0,2472,1425,5.767863331149842,True,True
776959820,Smíšená,Projekt,Osobní,7,69,B,,,,12421000,,182.0,24.0,230.0,2383,19,9.14908314720701,True,
675460172,Panelová,Dobrý,Osobní,3,57,,True,,True,5374000,,97.0,354.0,2588.0,1447,495,7.8078197624152335,,
1902012236,Cihlová,Novostavba,Osobní,2,74,,False,,False,7605000,False,136.0,1603.0,8018.0,3489,127,12.221988908727363,,
1915262028,Cihlová,Velmi dobrý,Osobní,3,77,C,True,True,,8979000,,211.0,197.0,2597.0,2781,148,9.296714827150657,True,True
363784284,Skeletová,Velmi dobrý,Osobní,2,84,C,True,,,12190000,True,158.0,311.0,619.0,4188,281,11.367785391684558,True,True
2464855628,Cihlová,Novostavba,Osobní,1,78,,True,True,,9918000,,193.0,398.0,437.0,991,200,6.902131060820896,,True
531756620,Panelová,Před rekonstrukcí,Osobní,8,65,G,True,,False,6394000,False,216.0,226.0,800.0,3982,264,9.581210833960407,,True
4040628044,Panelová,Dobrý,Družstevní,9,59,G,,,,6326000,,171.0,195.0,264.0,3478,88,10.759148174421666,,True
4190504524,Smíšená,Po rekonstrukci,Osobní,2,78,G,True,20,,10054000,False,145.0,231.0,1136.0,977,134,4.664383718027401,,True
2032481868,Smíšená,Ve výstavbě,Osobní,3,70,B,True,,,13423000,,282.0,599.0,557.0,767,1473,4.511712074497457,True,
574022732,Cihlová,Před rekonstrukcí,Osobní,6,100,F,True,1,,10748000,False,108.0,65.0,1246.0,2080,179,3.058130133665083,,True
2362168396,Cihlová,Novostavba,Osobní,1,66,B,True,1,,9102000,,284.0,291.0,773.0,2884,375,12.348992781086123,True,True
814765644,Cihlová,Velmi dobrý,Osobní,5,99,G,True,,,12231000,False,134.0,696.0,290.0,1819,772,5.026514040488378,,
3371861580,Cihlová,Novostavba,Osobní,2,66,B,True,1,False,12004000,False,71.0,110.0,260.0,2440,218,4.38315835804025,,True
2604181324,Smíšená,Ve výstavbě,Osobní,9,82,B,True,True,,12133000,,141.0,149.0,747.0,3994,204,10.184836818664932,True,True
2215044172,Cihlová,Po rekonstrukci,Osobní,1,74,,,,False,8829000,False,128.0,248.0,598.0,1076,63,1.508366236545872,,True
2767439692,Cihlová,Velmi dobrý,Osobní,2,73,C,True,True,,8149000,Částečně,177.0,364.0,,1812,543,15.891358309050624,True,
2002756684,Cihlová,Velmi dobrý,Družstevní,1,78,G,,,,7074000,,150.0,542.0,1136.0,1226,325,4.184667724965186,,True
1540289612,Panelová,Dobrý,Osobní,2,59,C,,,,6394000,Částečně,188.0,86.0,1140.0,1220,120,8.448412959459027,,True
163661388,Cihlová,Dobrý,Osobní,4,57,G,False,,,8076000,False,98.0,314.0,471.0,1887,365,4.393768648963778,,True
4161336908,Cihlová,Ve výstavbě,Osobní,6,73,B,True,,False,10247000,,38.0,400.0,3100.0,2472,1425,5.767863331149842,,True
3046053708,Panelová,Dobrý,Osobní,1,92,C,True,,,8911000,,181.0,92.0,970.0,4640,148,10.902013218607074,,True
1567291212,Cihlová,Novostavba,Osobní,3,81,B,,,False,9183000,,217.0,516.0,3829.0,1435,1032,15.003620396710703,True,True
4161373260,Panelová,Velmi dobrý,Družstevní,3,77,C,True,,,6517000,False,165.0,273.0,1837.0,3346,375,6.183046495776956,True,True
3808876108,Cihlová,Ve výstavbě,Osobní,6,76,B,True,,True,11142000,,38.0,400.0,3100.0,2472,1425,5.767863331149842,True,True
1035737436,Smíšená,Ve výstavbě,Osobní,3,66,B,,1,,11198000,,96.0,156.0,3247.0,875,447,9.72028607487746,True,
60089420,Cihlová,Novostavba,Osobní,5,82,,True,True,True,16381000,Částečně,49.0,395.0,1687.0,2252,655,3.6319618317460223,,True
3370932044,Cihlová,Dobrý,Osobní,1,77,,False,,,9510000,True,104.0,627.0,658.0,1366,577,4.937588795562561,,
3833787468,Panelová,Před rekonstrukcí,Osobní,3,80,G,False,,False,7483000,,229.0,566.0,3758.0,1449,621,7.653275742550356,True,True
2597710684,Cihlová,Novostavba,Osobní,6,70,B,True,,,9238000,,221.0,157.0,270.0,3320,261,9.441932205135636,True,
2430690892,Cihlová,Po rekonstrukci,Osobní,4,48,C,True,,,10267000,,181.0,429.0,1092.0,755,382,3.935489891487927,,
1743853388,Skeletová,Velmi dobrý,Osobní,5,77,,True,True,True,8163000,,198.0,103.0,886.0,2186,228,7.370574173111786,True,True
3392635980,Panelová,Velmi dobrý,Osobní,2,59,C,True,,,7306000,Částečně,51.0,305.0,2561.0,981,323,8.157332432068245,,True
1510868812,Cihlová,Velmi dobrý,Osobní,4,111,,,,,14285000,,120.0,88.0,,391,184,13.017104753319082,,
1581824860,Cihlová,Po rekonstrukci,Osobní,2,93,E,True,,,17495000,False,18.0,254.0,520.0,547,42,0.9721122725193093,True,True
2306114636,Panelová,Před rekonstrukcí,Osobní,8,54,C,True,,,6394000,False,194.0,152.0,327.0,1929,218,6.644815691458018,True,
1238750796,Cihlová,Novostavba,Osobní,5,57,G,True,,,8843000,,100.0,418.0,774.0,1731,579,2.9132691534087902,,True
3450553932,Cihlová,Novostavba,Osobní,1,77,C,True,,,12585000,True,59.0,273.0,334.0,1205,100,2.6832130533317966,,
3224081484,Panelová,Velmi dobrý,Osobní,9,57,G,True,,,6789000,Částečně,49.0,68.0,420.0,1628,313,5.572692877864914,True,True
2608805708,Cihlová,Novostavba,Osobní,5,70,B,True,,True,11563000,True,146.0,141.0,249.0,1135,92,2.9447415720631227,,
1553344332,Cihlová,Po rekonstrukci,Osobní,2,48,C,True,,,10164000,,181.0,429.0,1092.0,755,382,3.935489891487927,,
2567435852,Cihlová,Novostavba,Osobní,2,81,B,True,,True,9510000,,99.0,121.0,397.0,2554,106,4.355076434439722,True,True
444688204,Smíšená,Dobrý,Osobní,1,97,G,True,,,16326000,Částečně,137.0,98.0,901.0,993,251,3.635236966857743,,
1352013644,Smíšená,Novostavba,Osobní,5,69,B,,,,12925000,,71.0,110.0,260.0,2440,218,4.376340408429139,True,True
3230000204,Cihlová,Velmi dobrý,Osobní,6,125,E,True,,False,12108000,,113.0,180.0,262.0,1400,177,2.4127834489603095,,
851801676,Cihlová,Velmi dobrý,Osobní,4,61,G,False,,,7481000,Částečně,90.0,240.0,1449.0,1754,1010,3.462473862081835,,True
242272076,Cihlová,Ve výstavbě,Osobní,8,69,B,True,,False,9829000,,253.0,329.0,4682.0,3696,557,10.253166428034211,True,True
17049692,Smíšená,Ve výstavbě,Osobní,7,68,B,,1,,10141000,,404.0,339.0,988.0,1274,832,8.366619654538686,True,True
1318884428,Skeletová,Novostavba,Osobní,2,81,B,,,,9387000,True,212.0,171.0,756.0,3059,783,6.966306997033249,True,
1403426380,Panelová,Velmi dobrý,Osobní,1,81,C,True,,True,8557000,True,65.0,74.0,1668.0,981,366,7.54090093131816,,True
2863117388,Panelová,Velmi dobrý,Osobní,5,63,C,True,,,6530000,,176.0,299.0,296.0,1181,308,6.6441830449193375,,True
1420564828,Smíšená,Ve výstavbě,Osobní,4,66,B,,1,,10906000,,96.0,156.0,3247.0,875,447,9.72028607487746,True,True
994929756,Cihlová,Po rekonstrukci,Osobní,3,46,G,True,,,7890000,,100.0,418.0,774.0,1731,579,2.9166848785076613,True,True
2772161612,Panelová,Před rekonstrukcí,Osobní,3,66,G,True,1,,4530000,Částečně,110.0,148.0,3370.0,1164,312,10.767819024850782,True,True
3603306316,Cihlová,Novostavba,Osobní,3,74,C,True,1,,8693000,Částečně,212.0,225.0,4936.0,2472,402,12.734028770161412,True,
2773210188,Cihlová,Dobrý,Osobní,4,81,G,True,,,13591000,Částečně,158.0,30.0,232.0,652,62,1.9905794857780772,,
1599726668,Panelová,Po rekonstrukci,Družstevní,2,46,D,True,,,6108000,Částečně,248.0,176.0,1883.0,4591,435,10.081331107524164,,True
552888140,Smíšená,Velmi dobrý,Osobní,1,61,G,,,,6380000,False,69.0,100.0,,608,0,14.902328643316388,,
3825362508,Panelová,Velmi dobrý,Osobní,2,77,C,True,,,7469000,True,241.0,563.0,1065.0,1363,427,5.056743064793698,True,True
2875098188,Cihlová,Po rekonstrukci,Osobní,6,59,G,,,,10204000,False,137.0,581.0,1475.0,959,71,4.390919872535521,,
2661030236,Smíšená,Ve výstavbě,Osobní,3,59,B,,1,,9700000,,96.0,156.0,3247.0,875,447,11.846982108319073,True,True
1115989068,Panelová,Velmi dobrý,Družstevní,1,97,G,True,,,9183000,Částečně,105.0,274.0,1962.0,2445,192,5.540254057924291,,
609646412,Cihlová,Ve výstavbě,Osobní,1,69,C,True,,,10190000,False,111.0,572.0,1404.0,556,546,6.734277577601201,,True
274723916,Cihlová,Novostavba,Osobní,3,63,B,True,1,,9807000,,204.0,246.0,517.0,1752,653,9.712767835956983,True,True
356255564,Cihlová,Dobrý,Osobní,1,69,,False,,,9387000,,205.0,174.0,1228.0,363,217,4.124907346355044,,
4150466908,Smíšená,Ve výstavbě,Osobní,3,72,B,,1,,10988000,,96.0,156.0,3247.0,875,447,11.846982108319073,True,
1699734604,Panelová,Velmi dobrý,Osobní,1,72,A,True,,,6517000,Částečně,173.0,237.0,651.0,4090,300,10.13348960405403,True,True
170170188,Smíšená,Novostavba,Osobní,1,66,A,True,,,14000000,False,192.0,407.0,960.0,913,545,3.6480172809878915,,True
4084475724,Cihlová,Velmi dobrý,Osobní,6,65,G,True,,,6775000,Částečně,118.0,189.0,205.0,964,53,5.7315118912999585,,True
88315468,Smíšená,Velmi dobrý,Osobní,3,89,G,True,,True,14952000,True,142.0,41.0,475.0,1372,29,2.135380275867554,,True
3453478732,Smíšená,Novostavba,Osobní,2,91,B,True,,True,16326000,False,243.0,391.0,388.0,2504,397,2.9157880099981557,True,True
3527668812,Skeletová,Ve výstavbě,Osobní,2,61,B,True,1,False,9490000,False,424.0,521.0,2553.0,2616,412,8.591831585653798,True,True
3426976844,Cihlová,Dobrý,Osobní,3,73,G,,True,False,7319000,,147.0,147.0,,840,229,10.58322420941357,,True
204744796,Smíšená,Ve výstavbě,Osobní,5,68,B,,1,,9531000,,404.0,339.0,988.0,1274,832,8.365825477525467,True,True
1791743052,Cihlová,Dobrý,Osobní,3,61,G,False,,,7605000,Částečně,224.0,532.0,721.0,1181,360,3.9646822596856195,,
2390406220,Cihlová,Novostavba,Osobní,2,80,C,True,True,,11077000,,267.0,399.0,671.0,4338,305,11.351590603743505,,True
1883501644,Cihlová,Novostavba,Osobní,1,80,B,True,,True,13280000,,81.0,382.0,3320.0,2814,316,10.331266832851314,,
1658824796,Cihlová,Novostavba,Osobní,8,81,B,True,1,,20340000,False,49.0,195.0,148.0,751,69,2.400298490811579,,True
3254748748,Cihlová,Velmi dobrý,Osobní,5,72,C,True,,,8136000,Částečně,178.0,266.0,1967.0,2993,426,3.9524274374230863,,
2179831372,Cihlová,Dobrý,Osobní,4,77,,True,,,6651000,,262.0,195.0,1839.0,2566,229,7.972196337031562,True,True
